1552814_a_at,Kruppel-like factor 14,KLF14,,,,
1552816_at,nucleoredoxin-like 2,NXNL2,,,,
1552818_a_at,bombesin-like receptor 3,BRS3,,,,
1552819_at,long intergenic non-protein coding RNA 205 /// putative uncharacterized protein encoded by LINC00205-like /// putative uncharacterized protein encoded by LINC00205-like,LINC00205 ,,,,
1552822_at,thioredoxin-related transmembrane protein 3,TMX3,,,,
1552825_at,zinc finger protein 396,ZNF396,,,,
1552826_at,"solute carrier family 26 (anion exchanger), member 7",SLC26A7,,,,
1552827_s_at,"solute carrier family 26 (anion exchanger), member 7",SLC26A7,,,,
1552828_at,sorting nexin 18,SNX18,,,,
1552829_at,,,,,,
1552830_at,F-box protein 39,FBXO39,,,,
1552833_at,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)",B3GNT6,,,,
1552834_at,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)",B3GNT6,,,,
1552835_at,DENN/MADD domain containing 1B,DENND1B,,,,
1552836_at,zinc finger protein 619,ZNF619,,,,
1552837_at,intestinal cell (MAK-like) kinase,ICK,,,,
1552839_at,"family with sequence similarity 71, member D",FAM71D,,,,
1552841_s_at,BCL2-like 14 (apoptosis facilitator),BCL2L14,,,,
1552842_at,heparan sulfate 6-O-sulfotransferase 3,HS6ST3,,,,
1552843_at,"solute carrier family 26 (anion exchanger), member 1",SLC26A1,,,,
1552845_at,claudin 15,CLDN15,,,,
1552846_s_at,"RAB42, member RAS oncogene family",RAB42,,,,
1552848_a_at,patched domain containing 1,PTCHD1,,,,
1552849_at,meiosis 1 associated protein,M1AP,,,,
1552851_at,zinc finger and SCAN domain containing 4,ZSCAN4,,,,
1552852_a_at,zinc finger and SCAN domain containing 4,ZSCAN4,,,,
1552853_at,von Willebrand factor A domain containing 5B1,VWA5B1,,,,
1552854_a_at,von Willebrand factor A domain containing 5B1,VWA5B1,,,,
1552856_at,long intergenic non-protein coding RNA 311,LINC00311,,,,
1552857_a_at,"5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled",HTR6,,,,
1552858_at,"melanoma antigen family B, 6",MAGEB6,,,,
1552860_at,RNA polymerase II transcription factor SIII subunit A3-like /// RNA polymerase II transcription factor SIII subunit A3-like /// RNA polymerase II transcription factor SIII subunit A3-like /// RNA polymerase II transcription factor SIII subunit A3-like /// transcription elongation factor B polypeptide 3C (elongin A3) /// transcription elongation factor B polypeptide 3C-like /// transcription elongation factor B polypeptide 3C-like 2,LOC101060464 ,,,,
1552862_at,RUSC1 antisense RNA 1,RUSC1-AS1,,,,
1552863_a_at,"calcium channel, voltage-dependent, gamma subunit 6",CACNG6,,,,
1552865_a_at,lamin tail domain containing 1,LMNTD1,,,,
1552867_at,,,,,,
1552868_at,CIRBP antisense RNA 1,CIRBP-AS1,,,,
1552870_s_at,axonemal dynein light chain domain containing 1,AXDND1,,,,
1552872_at,ASMTL antisense RNA 1,ASMTL-AS1,,,,
1552873_s_at,ASMTL antisense RNA 1,ASMTL-AS1,,,,
1552875_a_at,CD200 receptor 1,CD200R1,,,,
1552876_at,long intergenic non-protein coding RNA 334,LINC00334,,,,
1552877_s_at,long intergenic non-protein coding RNA 334,LINC00334,,,,
1552878_at,atonal homolog 7 (Drosophila),ATOH7,,,,
1552879_a_at,atonal homolog 7 (Drosophila),ATOH7,,,,
1552880_at,SEC16 homolog B (S. cerevisiae),SEC16B,,,,
1552882_a_at,APC membrane recruitment protein 1,AMER1,,,,
1552884_at,NK6 homeobox 3,NKX6-3,,,,
1552885_a_at,NK6 homeobox 3,NKX6-3,,,,
1552887_at,"thymus, brain and testes associated",TBATA,,,,
1552889_a_at,exocyst complex component 3-like 2,EXOC3L2,,,,
1552890_a_at,calcium binding protein 4,CABP4,,,,
1552892_at,"tumor necrosis factor receptor superfamily, member 13C",TNFRSF13C,,,,
1552893_at,calcium/calmodulin-dependent protein kinase II inhibitor 2,CAMK2N2,,,,
1552895_a_at,ankyrin repeat domain 30B pseudogene 2,ANKRD30BP2,,,,
1552897_a_at,"potassium voltage-gated channel, subfamily G, member 3",KCNG3,,,,
1552898_a_at,"potassium voltage-gated channel, subfamily G, member 3",KCNG3,,,,
1552899_at,long intergenic non-protein coding RNA 1312,LINC01312,,,,
1552900_a_at,long intergenic non-protein coding RNA 1312,LINC01312,,,,
1552902_a_at,forkhead box P2,FOXP2,,,,
1552903_at,"beta-1,4-N-acetyl-galactosaminyl transferase 2",B4GALNT2,,,,
1552904_at,neuropilin (NRP) and tolloid (TLL)-like 1,NETO1,,,,
1552906_at,fragile X mental retardation 1 neighbor,FMR1NB,,,,
1552908_at,"germinal center-associated, signaling and motility-like",GCSAML,,,,
1552910_at,sialic acid binding Ig-like lectin 11,SIGLEC11,,,,
1552911_at,sialic acid binding Ig-like lectin 11,SIGLEC11,,,,
1552912_a_at,interleukin 23 receptor,IL23R,,,,
1552913_at,"melanoma antigen family B, 18",MAGEB18,,,,
1552914_a_at,CD276 molecule,CD276,,,,
1552915_at,"interferon, lambda 2",IFNL2,,,,
1552917_at,"interferon, lambda 1",IFNL1,,,,
1552919_at,chromosome 4 open reading frame 36,C4orf36,,,,
1552921_a_at,fidgetin-like 1,FIGNL1,,,,
1552922_at,regulating synaptic membrane exocytosis 1,RIMS1,,,,
1552923_a_at,"phosphatidylinositol transfer protein, membrane-associated 2",PITPNM2,,,,
1552924_a_at,"phosphatidylinositol transfer protein, membrane-associated 2",PITPNM2,,,,
1552925_at,protocadherin 10,PCDH10,,,,
1552927_at,TGF-beta activated kinase 1/MAP3K7 binding protein 3,TAB3,,,,
1552928_s_at,TGF-beta activated kinase 1/MAP3K7 binding protein 3,TAB3,,,,
1552929_at,G protein-coupled receptor kinase 7,GRK7,,,,
1552930_at,membrane metallo-endopeptidase-like 1,MMEL1,,,,
1552931_a_at,phosphodiesterase 8A,PDE8A,,,,
1552932_at,"NLR family, pyrin domain containing 6",NLRP6,,,,
1552933_at,AKNA domain containing 1,AKNAD1,,,,
1552935_at,"zinc finger, CCHC domain containing 5",ZCCHC5,,,,
1552937_s_at,ATR interacting protein /// three prime repair exonuclease 1,ATRIP ,,,,
1552938_at,Zic family member 5,ZIC5,,,,
1552939_at,angiopoietin 1,ANGPT1,,,,
1552940_at,transmembrane epididymal protein 1,TEDDM1,,,,
1552942_at,uncharacterized LOC149373,LOC149373,,,,
1552943_at,"gamma-aminobutyric acid (GABA) A receptor, gamma 1",GABRG1,,,,
1552944_a_at,pannexin 2,PANX2,,,,
1552946_at,zinc finger protein 114,ZNF114,,,,
1552947_x_at,zinc finger protein 114,ZNF114,,,,
1552948_at,coiled-coil domain containing 27,CCDC27,,,,
1552950_at,chromosome 15 open reading frame 26,C15orf26,,,,
1552952_at,"RNA binding motif protein, Y-linked, family 1, member A1 pseudogene /// RNA binding motif protein, Y-linked, family 2, member F pseudogene",LOC100652931 ,,,,
1552953_a_at,neuronal differentiation 2,NEUROD2,,,,
1552954_at,chromosome 5 open reading frame 17,C5orf17,,,,
1552955_at,long intergenic non-protein coding RNA 208,LINC00208,,,,
1552957_at,"dynein, axonemal, heavy chain 6",DNAH6,,,,
1552960_at,leucine rich repeat containing 15,LRRC15,,,,
1552961_at,,,,,,
1552964_at,tetratricopeptide repeat domain 40,TTC40,,,,
1552965_a_at,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",B3GNT7,,,,
1552967_at,zinc finger protein 645,ZNF645,,,,
1552969_a_at,"zinc finger, MYM-type 6",ZMYM6,,,,
1552970_s_at,"zinc finger, MYM-type 6",ZMYM6,,,,
1552971_at,"sarcoglycan, zeta",SGCZ,,,,
1552972_at,uncharacterized LOC100507431,LOC100507431,,,,
1552973_at,"wingless-type MMTV integration site family, member 9B",WNT9B,,,,
1552974_at,,,,,,
1552975_x_at,,,,,,
1552976_at,,,,,,
1552977_a_at,canopy FGF signaling regulator 3,CNPY3,,,,
1552978_a_at,secretory carrier membrane protein 1,SCAMP1,,,,
1552979_at,long intergenic non-protein coding RNA 471,LINC00471,,,,
1552980_at,hyaluronan synthase 3,HAS3,,,,
1552982_a_at,fibroblast growth factor 4,FGF4,,,,
1552985_at,"solute carrier family 30 (zinc transporter), member 8",SLC30A8,,,,
1552986_at,uncharacterized protein BC008131,LOC142937,,,,
1552987_a_at,uncharacterized LOC439933,LOC439933,,,,
1552988_at,chromosome 11 open reading frame 65,C11orf65,,,,
1552990_at,"family with sequence similarity 71, member E2",FAM71E2,,,,
1552991_at,"olfactory receptor, family 5, subfamily P, member 2",OR5P2,,,,
1552993_at,DPY30 domain containing 1,DYDC1,,,,
1552995_at,interleukin 27,IL27,,,,
1552997_a_at,IQ motif containing F1,IQCF1,,,,
1552998_at,"defensin, beta 125",DEFB125,,,,
1552999_a_at,WAP four-disulfide core domain 10B,WFDC10B,,,,
1553002_at,"defensin, beta 105A /// defensin, beta 105B",DEFB105A ,,,,
1553003_at,polycystic kidney and hepatic disease 1 (autosomal recessive),PKHD1,,,,
1553004_at,polycystic kidney disease 1 like 1,PKD1L1,,,,
1553006_at,G protein-coupled receptor 112,GPR112,,,,
1553007_a_at,teneurin transmembrane protein 1,TENM1,,,,
1553009_s_at,"REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 1, pseudogene",REXO1L1P,,,,
1553011_at,"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like",TAF1L,,,,
1553013_at,contactin associated protein-like 5,CNTNAP5,,,,
1553015_a_at,RecQ protein-like 4,RECQL4,,,,
1553016_at,G protein-coupled receptor 113,GPR113,,,,
1553019_at,transmembrane channel-like 2,TMC2,,,,
1553020_at,"Smith-Magenis syndrome chromosome region, candidate 5 (non-protein coding)",SMCR5,,,,
1553021_s_at,bicaudal D homolog 2 (Drosophila),BICD2,,,,
1553022_at,"zinc finger, imprinted 3",ZIM3,,,,
1553023_a_at,"NADPH oxidase, EF-hand calcium binding domain 5",NOX5,,,,
1553024_at,DAOA antisense RNA 1,DAOA-AS1,,,,
1553025_at,G protein-coupled receptor 126,GPR126,,,,
1553027_a_at,kelch-like family member 4,KLHL4,,,,
1553028_at,G protein-coupled receptor 156,GPR156,,,,
1553030_a_at,sulfite oxidase,SUOX,,,,
1553031_at,G protein-coupled receptor 115,GPR115,,,,
1553032_at,interleukin 31 receptor A,IL31RA,,,,
1553033_at,synaptotagmin-like 5,SYTL5,,,,
1553034_at,serologically defined colon cancer antigen 8,SDCCAG8,,,,
1553036_at,G protein-coupled receptor 111,GPR111,,,,
1553037_a_at,synapsin II,SYN2,,,,
1553039_a_at,ankyrin repeat and SOCS box containing 10,ASB10,,,,
1553041_at,"5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",HTR3C,,,,
1553042_a_at,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta",NFKBID,,,,
1553043_a_at,CD300 molecule-like family member f,CD300LF,,,,
1553044_at,"gap junction protein, alpha 10, 62kDa",GJA10,,,,
1553045_at,"wingless-type MMTV integration site family, member 9A",WNT9A,,,,
1553046_s_at,galactose-3-O-sulfotransferase 2,GAL3ST2,,,,
1553047_at,"phosphatidylinositol-5-phosphate 4-kinase, type II, beta",PIP4K2B,,,,
1553048_a_at,"phosphatidylinositol-5-phosphate 4-kinase, type II, beta",PIP4K2B,,,,
1553051_s_at,outer dense fiber of sperm tails 3,ODF3,,,,
1553052_at,WAP four-disulfide core domain 13,WFDC13,,,,
1553053_at,long intergenic non-protein coding RNA 521,LINC00521,,,,
1553055_a_at,schlafen family member 5,SLFN5,,,,
1553057_at,"serpin peptidase inhibitor, clade B (ovalbumin), member 12",SERPINB12,,,,
1553058_at,"GIPC PDZ domain containing family, member 3",GIPC3,,,,
1553059_at,peptidoglycan recognition protein 3,PGLYRP3,,,,
1553060_at,protein serine kinase H2,PSKH2,,,,
1553061_at,"olfactory receptor, family 6, subfamily W, member 1 pseudogene",OR6W1P,,,,
1553062_at,monoacylglycerol O-acyltransferase 1,MOGAT1,,,,
1553063_at,G protein-coupled receptor 78,GPR78,,,,
1553064_at,"H1 histone family, member O, oocyte-specific",H1FOO,,,,
1553066_at,trace amine associated receptor 9 (gene/pseudogene),TAAR9,,,,
1553067_a_at,"gonadotropin-releasing hormone (type 2) receptor 2, pseudogene",GNRHR2,,,,
1553069_at,,,,,,
1553070_a_at,myozenin 3,MYOZ3,,,,
1553071_a_at,myozenin 3,MYOZ3,,,,
1553072_at,BCL2/adenovirus E1B 19kD interacting protein like,BNIPL,,,,
1553074_at,"ankyrin repeat and SOCS box containing 11, E3 ubiquitin protein ligase",ASB11,,,,
1553075_a_at,orofacial cleft 1 candidate 1,OFCC1,,,,
1553076_at,orofacial cleft 1 candidate 1,OFCC1,,,,
1553077_at,"short chain dehydrogenase/reductase family 9C, member 7",SDR9C7,,,,
1553078_at,"olfactory receptor, family 5, subfamily P, member 3",OR5P3,,,,
1553079_at,tripartite motif containing 40,TRIM40,,,,
1553080_at,"casein alpha s2-like A, pseudogene",CSN1S2AP,,,,
1553081_at,WAP four-disulfide core domain 12,WFDC12,,,,
1553082_at,"crystallin, gamma N",CRYGN,,,,
1553083_at,,,,,,
1553084_at,StAR-related lipid transfer (START) domain containing 6,STARD6,,,,
1553086_at,chromosome 11 open reading frame 40,C11orf40,,,,
1553087_at,chromosome 18 open reading frame 12,C18orf12,,,,
1553088_a_at,BCL2-like 11 (apoptosis facilitator),BCL2L11,,,,
1553089_a_at,WAP four-disulfide core domain 2,WFDC2,,,,
1553093_a_at,"defensin, beta 119",DEFB119,,,,
1553094_at,uncharacterized LOC729220 /// tachykinin 4 (hemokinin),FLJ45513 ,,,,
1553096_s_at,BCL2-like 11 (apoptosis facilitator),BCL2L11,,,,
1553099_at,tigger transposable element derived 1,TIGD1,,,,
1553101_a_at,"alkB, alkylation repair homolog 5 (E. coli)",ALKBH5,,,,
1553102_a_at,coiled-coil domain containing 69,CCDC69,,,,
1553103_at,"nuclear transcription factor, X-box binding 1",NFX1,,,,
1553105_s_at,desmoglein 2,DSG2,,,,
1553106_at,chromosome 5 open reading frame 24,C5orf24,,,,
1553107_s_at,chromosome 5 open reading frame 24,C5orf24,,,,
1553108_at,chromosome 5 open reading frame 24,C5orf24,,,,
1553111_a_at,kelch repeat and BTB (POZ) domain containing 6,KBTBD6,,,,
1553112_s_at,cyclin-dependent kinase 8,CDK8,,,,
1553113_s_at,cyclin-dependent kinase 8,CDK8,,,,
1553114_a_at,protein tyrosine kinase 6,PTK6,,,,
1553115_at,naked cuticle homolog 1 (Drosophila),NKD1,,,,
1553117_a_at,serine/threonine kinase 38,STK38,,,,
1553118_at,thioesterase superfamily member 4,THEM4,,,,
1553120_at,claspin,CLSPN,,,,
1553122_s_at,RB-associated KRAB zinc finger,RBAK,,,,
1553123_at,WD repeat domain 62,WDR62,,,,
1553125_x_at,WD repeat domain 62,WDR62,,,,
1553126_a_at,"solute carrier family 39 (zinc transporter), member 12",SLC39A12,,,,
1553127_a_at,"ring finger protein 168, E3 ubiquitin protein ligase",RNF168,,,,
1553129_at,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",SVEP1,,,,
1553130_at,potassium channel tetramerization domain containing 5 pseudogene,LOC652276,,,,
1553131_a_at,GATA binding protein 4,GATA4,,,,
1553132_a_at,"tandem C2 domains, nuclear",TC2N,,,,
1553133_at,chromosome 9 open reading frame 72,C9orf72,,,,
1553134_s_at,chromosome 9 open reading frame 72,C9orf72,,,,
1553136_at,potassium channel tetramerization domain containing 18,KCTD18,,,,
1553137_s_at,Kruppel-like factor 11,KLF11,,,,
1553138_a_at,ankyrin repeat and LEM domain containing 1,ANKLE1,,,,
1553139_s_at,plexin A3,PLXNA3,,,,
1553140_at,pelota homolog (Drosophila),PELO,,,,
1553141_at,laccase (multicopper oxidoreductase) domain containing 1,LACC1,,,,
1553142_at,laccase (multicopper oxidoreductase) domain containing 1,LACC1,,,,
1553145_at,TAPT1 antisense RNA 1 (head to head),TAPT1-AS1,,,,
1553146_at,chromosome 3 open reading frame 30,C3orf30,,,,
1553147_at,RAN binding protein 3-like,RANBP3L,,,,
1553148_a_at,sorting nexin 13,SNX13,,,,
1553150_at,lysine (K)-specific demethylase 1B,KDM1B,,,,
1553151_at,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2",ATP6V0D2,,,,
1553153_at,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2",ATP6V0D2,,,,
1553155_x_at,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2",ATP6V0D2,,,,
1553156_at,LIM homeobox 4,LHX4,,,,
1553157_at,LIM homeobox 4,LHX4,,,,
1553158_at,centrosomal protein 19kDa,CEP19,,,,
1553159_at,"dynein, axonemal, heavy chain 11",DNAH11,,,,
1553162_x_at,proline and serine rich 3,PROSER3,,,,
1553163_at,ADP-ribosylhydrolase like 1,ADPRHL1,,,,
1553165_at,"synergin, gamma",SYNRG,,,,
1553166_at,"cadherin 24, type 2",CDH24,,,,
1553167_a_at,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,SEPSECS,,,,
1553168_at,"glutamate receptor, ionotropic, kainate 5",GRIK5,,,,
1553169_at,leucine rich repeat neuronal 4,LRRN4,,,,
1553171_x_at,leucine rich repeat neuronal 4,LRRN4,,,,
1553172_at,zinc finger protein 777,ZNF777,,,,
1553174_at,junctophilin 2,JPH2,,,,
1553175_s_at,"phosphodiesterase 5A, cGMP-specific",PDE5A,,,,
1553176_at,SH2 domain containing 1B,SH2D1B,,,,
1553177_at,SH2 domain containing 1B,SH2D1B,,,,
1553178_a_at,somatostatin receptor 3,SSTR3,,,,
1553179_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 19",ADAMTS19,,,,
1553180_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 19",ADAMTS19,,,,
1553181_at,DEAD (Asp-Glu-Ala-Asp) box polypeptide 31,DDX31,,,,
1553183_at,uromodulin-like 1,UMODL1,,,,
1553185_at,RAS and EF-hand domain containing,RASEF,,,,
1553186_x_at,RAS and EF-hand domain containing,RASEF,,,,
1553188_s_at,par-3 family cell polarity regulator beta,PARD3B,,,,
1553190_s_at,par-3 family cell polarity regulator beta,PARD3B,,,,
1553191_at,dystonin,DST,,,,
1553192_at,zinc finger protein 441,ZNF441,,,,
1553193_at,zinc finger protein 441,ZNF441,,,,
1553194_at,neuronal growth regulator 1,NEGR1,,,,
1553196_a_at,Fc receptor-like 3,FCRL3,,,,
1553197_at,DDB1 and CUL4 associated factor 4-like 2,DCAF4L2,,,,
1553199_at,DDB1 and CUL4 associated factor 4-like 2,DCAF4L2,,,,
1553202_at,storkhead box 1,STOX1,,,,
1553204_at,C20orf166 antisense RNA 1,C20orf166-AS1,,,,
1553205_at,C20orf166 antisense RNA 1,C20orf166-AS1,,,,
1553207_at,ADP-ribosylation factor-like 10,ARL10,,,,
1553208_s_at,,,,,,
1553209_at,"ring finger protein, transmembrane 2",RNFT2,,,,
1553211_at,ankyrin-repeat and fibronectin type III domain containing 1,ANKFN1,,,,
1553212_at,keratin 78,KRT78,,,,
1553213_a_at,keratin 78,KRT78,,,,
1553214_a_at,coiled-coil domain containing 7,CCDC7,,,,
1553215_s_at,coiled-coil domain containing 7,CCDC7,,,,
1553216_at,zinc finger protein 41,ZNF41,,,,
1553217_s_at,zinc finger protein 41,ZNF41,,,,
1553218_a_at,zinc finger protein 512,ZNF512,,,,
1553219_a_at,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1",AMMECR1,,,,
1553220_at,"family with sequence similarity 117, member B",FAM117B,,,,
1553221_at,zinc finger protein 583,ZNF583,,,,
1553222_at,oxoeicosanoid (OXE) receptor 1,OXER1,,,,
1553224_at,leucine zipper protein 1,LUZP1,,,,
1553225_s_at,zinc finger protein 75D,ZNF75D,,,,
1553226_at,long intergenic non-protein coding RNA 52,LINC00052,,,,
1553227_s_at,bromodomain and WD repeat domain containing 1,BRWD1,,,,
1553228_at,coiled-coil domain containing 89,CCDC89,,,,
1553229_at,zinc finger protein 572,ZNF572,,,,
1553232_at,regulator of microtubule dynamics 2,RMDN2,,,,
1553234_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 18",ADAMTS18,,,,
1553235_at,"protocadherin alpha subfamily C, 1",PCDHAC1,,,,
1553237_x_at,"protocadherin alpha subfamily C, 1",PCDHAC1,,,,
1553238_a_at,homeodomain interacting protein kinase 4,HIPK4,,,,
1553239_at,family with sequence similarity 124A,FAM124A,,,,
1553241_at,Na+/K+ transporting ATPase interacting 3,NKAIN3,,,,
1553243_at,"inter-alpha-trypsin inhibitor heavy chain family, member 5",ITIH5,,,,
1553244_at,"Fanconi anemia, complementation group B",FANCB,,,,
1553246_a_at,protein-O-mannose kinase,POMK,,,,
1553247_a_at,zinc finger protein 709,ZNF709,,,,
1553248_at,coiled-coil domain containing 57,CCDC57,,,,
1553249_at,structural maintenance of chromosomes 1B,SMC1B,,,,
1553252_a_at,bromodomain and WD repeat domain containing 3,BRWD3,,,,
1553253_at,ankyrin repeat and SOCS box containing 16,ASB16,,,,
1553254_at,"melanoma antigen family E, 2",MAGEE2,,,,
1553255_at,"endogenous retrovirus group V, member 1",ERVV-1,,,,
1553257_at,galactose-3-O-sulfotransferase 3,GAL3ST3,,,,
1553258_at,uncharacterized protein FLJ30679,FLJ30679,,,,
1553260_s_at,"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11",ALS2CR11,,,,
